,Civilian labour force,County,Employed poulation,Rate of Unemployment,State,Unemployed population
2938,30069.0,Pittsylvania,28472.0,5.0,VA,1597.0
2939,13388.0,Powhatan,12855.0,4.0,VA,533.0
2940,10057.0,Prince,9428.0,6.0,VA,629.0
2941,14871.0,Prince,14067.0,5.0,VA,804.0
2942,231347.0,Prince,221783.0,4.0,VA,9564.0
2943,16309.0,Pulaski,15483.0,5.0,VA,826.0
2944,3734.0,Rappahannock,3579.0,4.0,VA,155.0
2945,3900.0,Richmond,3722.0,5.0,VA,178.0
2946,49070.0,Roanoke,47142.0,4.0,VA,1928.0
2947,10321.0,Rockbridge,9835.0,5.0,VA,486.0
2948,40108.0,Rockingham,38457.0,4.0,VA,1651.0
2949,11423.0,Russell,10673.0,7.0,VA,750.0
2950,9500.0,Scott,9010.0,5.0,VA,490.0
2951,21034.0,Shenandoah,20135.0,4.0,VA,899.0
2952,13460.0,Smyth,12582.0,7.0,VA,878.0
2953,9196.0,Southampton,8827.0,4.0,VA,369.0
2954,63800.0,Spotsylvania,60840.0,5.0,VA,2960.0
2955,66649.0,Stafford,63674.0,5.0,VA,2975.0
2956,3716.0,Surry,3528.0,5.0,VA,188.0
2957,4073.0,Sussex,3794.0,7.0,VA,279.0
2958,16612.0,Tazewell,15382.0,7.0,VA,1230.0
2959,19619.0,Warren,18684.0,5.0,VA,935.0
2960,26978.0,Washington,25683.0,5.0,VA,1295.0
2961,8920.0,Westmoreland,8439.0,5.0,VA,481.0
2962,13783.0,Wise,12641.0,8.0,VA,1142.0
2963,13642.0,Wythe,12901.0,5.0,VA,741.0
2964,31991.0,York,30618.0,4.0,VA,1373.0
2965,94154.0,Alexandria,91055.0,3.0,VA,3099.0
2966,7513.0,Bristol,7110.0,5.0,VA,403.0
2967,3293.0,Buena,3126.0,5.0,VA,167.0
2968,24644.0,Charlottesville,23734.0,4.0,VA,910.0
2969,116309.0,Chesapeake,111025.0,5.0,VA,5284.0
2970,8665.0,Colonial,8256.0,5.0,VA,409.0
2971,2418.0,Covington,2272.0,6.0,VA,146.0
2972,19117.0,Danville,17735.0,7.0,VA,1382.0
2973,2245.0,Emporia,2089.0,7.0,VA,156.0
2974,12799.0,Fairfax,12351.0,4.0,VA,448.0
2975,7844.0,Falls,7605.0,3.0,VA,239.0
2976,3608.0,Franklin,3366.0,7.0,VA,242.0
2977,13367.0,Fredericksburg,12652.0,5.0,VA,715.0
2978,2946.0,Galax,2784.0,6.0,VA,162.0
2979,64261.0,Hampton,60397.0,6.0,VA,3864.0
2980,23883.0,Harrisonburg,22615.0,5.0,VA,1268.0
2981,9620.0,Hopewell,8891.0,8.0,VA,729.0
2982,2252.0,Lexington,2098.0,7.0,VA,154.0
2983,35627.0,Lynchburg,33633.0,6.0,VA,1994.0
2984,21593.0,Manassas,20696.0,4.0,VA,897.0
2985,8333.0,Manassas,7984.0,4.0,VA,349.0
2986,5357.0,Martinsville,4886.0,9.0,VA,471.0
2987,88807.0,Newport,83972.0,5.0,VA,4835.0
2988,110521.0,Norfolk,104347.0,6.0,VA,6174.0
2989,1733.0,Norton,1612.0,7.0,VA,121.0
2990,13502.0,Petersburg,12262.0,9.0,VA,1240.0
2991,6200.0,Poquoson,5960.0,4.0,VA,240.0
2992,44252.0,Portsmouth,41493.0,6.0,VA,2759.0
2993,8291.0,Radford,7822.0,6.0,VA,469.0
2994,112703.0,Richmond,106819.0,5.0,VA,5884.0
2995,48902.0,Roanoke,46508.0,5.0,VA,2394.0
2996,12765.0,Salem,12201.0,4.0,VA,564.0
2997,11809.0,Staunton,11295.0,4.0,VA,514.0
2998,42290.0,Suffolk,40190.0,5.0,VA,2100.0
2999,228767.0,Virginia,218950.0,4.0,VA,9817.0
3000,10010.0,Waynesboro,9531.0,5.0,VA,479.0
3001,6657.0,Williamsburg,6235.0,6.0,VA,422.0
3002,14199.0,Winchester,13576.0,4.0,VA,623.0
3004,8618.0,Adams,8018.0,7.0,WA,600.0
3005,9679.0,Asotin,9212.0,5.0,WA,467.0
3006,91760.0,Benton,85591.0,7.0,WA,6169.0
3007,42636.0,Chelan,40246.0,6.0,WA,2390.0
3008,26809.0,Clallam,24621.0,8.0,WA,2188.0
3009,214351.0,Clark,200483.0,7.0,WA,13868.0
3010,1695.0,Columbia,1583.0,7.0,WA,112.0
3011,44124.0,Cowlitz,40697.0,8.0,WA,3427.0
3012,19776.0,Douglas,18503.0,6.0,WA,1273.0
3013,2477.0,Ferry,2223.0,10.0,WA,254.0
3014,38981.0,Franklin,36002.0,8.0,WA,2979.0
3015,930.0,Garfield,872.0,6.0,WA,58.0
3016,44711.0,Grant,41432.0,7.0,WA,3279.0
3017,26928.0,Grays,24474.0,9.0,WA,2454.0
3018,31767.0,Island,29814.0,6.0,WA,1953.0
3019,11200.0,Jefferson,10397.0,7.0,WA,803.0
3020,1178040.0,King,1127580.0,4.0,WA,50460.0
3021,115357.0,Kitsap,108912.0,6.0,WA,6445.0
3022,20847.0,Kittitas,19544.0,6.0,WA,1303.0
3023,9458.0,Klickitat,8775.0,7.0,WA,683.0
3024,31232.0,Lewis,28588.0,9.0,WA,2644.0
3025,4877.0,Lincoln,4590.0,6.0,WA,287.0
3026,23021.0,Mason,21208.0,8.0,WA,1813.0
3027,21239.0,Okanogan,19756.0,7.0,WA,1483.0
3028,8101.0,Pacific,7368.0,9.0,WA,733.0
3029,4602.0,Pend,4155.0,10.0,WA,447.0
3030,392345.0,Pierce,366996.0,7.0,WA,25349.0
3031,7721.0,San,7346.0,5.0,WA,375.0
3032,56713.0,Skagit,52843.0,7.0,WA,3870.0
3033,4950.0,Skamania,4580.0,8.0,WA,370.0
3034,401650.0,Snohomish,382890.0,5.0,WA,18760.0
3035,227903.0,Spokane,212951.0,7.0,WA,14952.0
3036,17451.0,Stevens,15886.0,9.0,WA,1565.0
3037,125764.0,Thurston,118204.0,6.0,WA,7560.0
3038,1294.0,Wahkiakum,1177.0,9.0,WA,117.0
3039,28054.0,Walla,26395.0,6.0,WA,1659.0
3040,104285.0,Whatcom,98036.0,6.0,WA,6249.0
3041,22754.0,Whitman,21641.0,5.0,WA,1113.0
3042,121810.0,Yakima,111910.0,8.0,WA,9900.0
3044,6883.0,Barbour,6373.0,7.0,WV,510.0
3045,53787.0,Berkeley,51146.0,5.0,WV,2641.0
3046,8166.0,Boone,7371.0,10.0,WV,795.0
3047,5449.0,Braxton,4962.0,9.0,WV,487.0
3048,10064.0,Brooke,9325.0,7.0,WV,739.0
3049,41187.0,Cabell,38945.0,5.0,WV,2242.0
3050,2756.0,Calhoun,2412.0,13.0,WV,344.0
3051,3264.0,Clay,2899.0,11.0,WV,365.0
3052,3634.0,Doddridge,3433.0,6.0,WV,201.0
3053,16240.0,Fayette,14844.0,9.0,WV,1396.0
3054,2699.0,Gilmer,2488.0,8.0,WV,211.0
3055,5751.0,Grant,5314.0,8.0,WV,437.0
3056,15324.0,Greenbrier,14318.0,7.0,WV,1006.0
3057,9603.0,Hampshire,9064.0,6.0,WV,539.0
3058,12965.0,Hancock,11953.0,8.0,WV,1012.0
3059,5456.0,Hardy,5048.0,8.0,WV,408.0
3060,31771.0,Harrison,29765.0,6.0,WV,2006.0
3061,11882.0,Jackson,11024.0,7.0,WV,858.0
3062,27688.0,Jefferson,26548.0,4.0,WV,1140.0
3063,86005.0,Kanawha,80842.0,6.0,WV,5163.0
3064,6962.0,Lewis,6387.0,8.0,WV,575.0
3065,7338.0,Lincoln,6622.0,10.0,WV,716.0
3066,11469.0,Logan,10181.0,11.0,WV,1288.0
3067,5331.0,McDowell,4650.0,13.0,WV,681.0
3068,25958.0,Marion,24174.0,7.0,WV,1784.0
3069,14018.0,Marshall,12829.0,9.0,WV,1189.0
3070,9944.0,Mason,9095.0,9.0,WV,849.0
3071,21914.0,Mercer,20322.0,7.0,WV,1592.0
3072,11594.0,Mineral,10742.0,7.0,WV,852.0
3073,7229.0,Mingo,6278.0,13.0,WV,951.0
3074,50337.0,Monongalia,47964.0,5.0,WV,2373.0
3075,5735.0,Monroe,5415.0,6.0,WV,320.0
3076,7455.0,Morgan,7045.0,6.0,WV,410.0
3077,9911.0,Nicholas,9013.0,9.0,WV,898.0
3078,20609.0,Ohio,19451.0,6.0,WV,1158.0
3079,3565.0,Pendleton,3399.0,5.0,WV,166.0
3080,2977.0,Pleasants,2724.0,9.0,WV,253.0
3081,3582.0,Pocahontas,3290.0,8.0,WV,292.0
3082,14601.0,Preston,13689.0,6.0,WV,912.0
3083,25470.0,Putnam,24042.0,6.0,WV,1428.0
3084,30272.0,Raleigh,28032.0,7.0,WV,2240.0
3085,11870.0,Randolph,11036.0,7.0,WV,834.0
3086,4483.0,Ritchie,4169.0,7.0,WV,314.0
3087,5210.0,Roane,4610.0,12.0,WV,600.0
3088,4509.0,Summers,4191.0,7.0,WV,318.0
3089,7720.0,Taylor,7257.0,6.0,WV,463.0
3090,3415.0,Tucker,3206.0,6.0,WV,209.0
3091,3647.0,Tyler,3305.0,9.0,WV,342.0
3092,9637.0,Upshur,8862.0,8.0,WV,775.0
3093,15531.0,Wayne,14425.0,7.0,WV,1106.0
3094,3463.0,Webster,3201.0,8.0,WV,262.0
3095,7144.0,Wetzel,6428.0,10.0,WV,716.0
3096,2251.0,Wirt,2018.0,10.0,WV,233.0
3097,36981.0,Wood,34648.0,6.0,WV,2333.0
3098,7727.0,Wyoming,6982.0,10.0,WV,745.0
3100,8335.0,Adams,7730.0,7.0,WI,605.0
3101,7929.0,Ashland,7434.0,6.0,WI,495.0
3102,24478.0,Barron,23258.0,5.0,WI,1220.0
3103,7535.0,Bayfield,6909.0,8.0,WI,626.0
3104,139340.0,Brown,133668.0,4.0,WI,5672.0
3105,6539.0,Buffalo,6219.0,5.0,WI,320.0
3106,7279.0,Burnett,6769.0,7.0,WI,510.0
3107,27480.0,Calumet,26500.0,4.0,WI,980.0
3108,33174.0,Chippewa,31612.0,5.0,WI,1562.0
3109,17440.0,Clark,16678.0,4.0,WI,762.0
3110,31366.0,Columbia,29996.0,4.0,WI,1370.0
3111,7910.0,Crawford,7448.0,6.0,WI,462.0
3112,310992.0,Dane,301087.0,3.0,WI,9905.0
3113,47580.0,Dodge,45483.0,4.0,WI,2097.0
3114,15495.0,Door,14465.0,7.0,WI,1030.0
3115,23371.0,Douglas,22213.0,5.0,WI,1158.0
3116,23792.0,Dunn,22723.0,5.0,WI,1069.0
3117,58201.0,Eau,55986.0,4.0,WI,2215.0
3118,2215.0,Florence,2066.0,7.0,WI,149.0
3119,57074.0,Fond,54749.0,4.0,WI,2325.0
3120,4000.0,Forest,3701.0,8.0,WI,299.0
3121,28183.0,Grant,26949.0,4.0,WI,1234.0
3122,21107.0,Green,20303.0,4.0,WI,804.0
3123,10001.0,Green,9460.0,5.0,WI,541.0
3124,13702.0,Iowa,13121.0,4.0,WI,581.0
3125,2623.0,Iron,2393.0,9.0,WI,230.0
3126,10354.0,Jackson,9861.0,5.0,WI,493.0
3127,45685.0,Jefferson,43752.0,4.0,WI,1933.0
3128,13521.0,Juneau,12827.0,5.0,WI,694.0
3129,87548.0,Kenosha,83085.0,5.0,WI,4463.0
3130,10901.0,Kewaunee,10455.0,4.0,WI,446.0
3131,66668.0,La,64098.0,4.0,WI,2570.0
3132,9755.0,Lafayette,9397.0,4.0,WI,358.0
3133,9483.0,Langlade,8906.0,6.0,WI,577.0
3134,15270.0,Lincoln,14507.0,5.0,WI,763.0
3135,41934.0,Manitowoc,39828.0,5.0,WI,2106.0
3136,73511.0,Marathon,70555.0,4.0,WI,2956.0
3137,20762.0,Marinette,19558.0,6.0,WI,1204.0
3138,7504.0,Marquette,7044.0,6.0,WI,460.0
3139,1605.0,Menominee,1450.0,10.0,WI,155.0
3140,477410.0,Milwaukee,449974.0,6.0,WI,27436.0
3141,22852.0,Monroe,21835.0,5.0,WI,1017.0
3142,20357.0,Oconto,19308.0,5.0,WI,1049.0
3143,18649.0,Oneida,17574.0,6.0,WI,1075.0
3144,102033.0,Outagamie,97992.0,4.0,WI,4041.0
3145,48275.0,Ozaukee,46495.0,4.0,WI,1780.0
3146,4110.0,Pepin,3938.0,4.0,WI,172.0
3147,24151.0,Pierce,23203.0,4.0,WI,948.0
3148,24625.0,Polk,23437.0,5.0,WI,1188.0
3149,39612.0,Portage,37797.0,5.0,WI,1815.0
3150,6856.0,Price,6551.0,4.0,WI,305.0
3151,99429.0,Racine,93848.0,6.0,WI,5581.0
3152,9301.0,Richland,8911.0,4.0,WI,390.0
3153,83405.0,Rock,79082.0,5.0,WI,4323.0
3154,7001.0,Rusk,6619.0,6.0,WI,382.0
3155,48846.0,St.,46977.0,4.0,WI,1869.0
3156,35329.0,Sauk,33880.0,4.0,WI,1449.0
3157,7822.0,Sawyer,7203.0,8.0,WI,619.0
3158,21302.0,Shawano,20265.0,5.0,WI,1037.0
3159,61297.0,Sheboygan,58986.0,4.0,WI,2311.0
3160,10707.0,Taylor,10236.0,4.0,WI,471.0
3161,16628.0,Trempealeau,15978.0,4.0,WI,650.0
3162,15505.0,Vernon,14869.0,4.0,WI,636.0
3163,10008.0,Vilas,9307.0,7.0,WI,701.0
3164,57027.0,Walworth,54385.0,5.0,WI,2642.0
3165,7963.0,Washburn,7536.0,5.0,WI,427.0
3166,76121.0,Washington,73269.0,4.0,WI,2852.0
3167,221565.0,Waukesha,213153.0,4.0,WI,8412.0
3168,27062.0,Waupaca,25804.0,5.0,WI,1258.0
3169,11497.0,Waushara,10774.0,6.0,WI,723.0
3170,91521.0,Winnebago,87644.0,4.0,WI,3877.0
3171,34448.0,Wood,32552.0,6.0,WI,1896.0
3173,20681.0,Albany,20027.0,3.0,WY,654.0
3174,5571.0,Big,5323.0,5.0,WY,248.0
3175,25867.0,Campbell,24844.0,4.0,WY,1023.0
3176,8455.0,Carbon,8139.0,4.0,WY,316.0
3177,8332.0,Converse,8026.0,4.0,WY,306.0
3178,3716.0,Crook,3586.0,4.0,WY,130.0
3179,20289.0,Fremont,19160.0,6.0,WY,1129.0
3180,7095.0,Goshen,6861.0,3.0,WY,234.0
3181,2405.0,Hot,2304.0,4.0,WY,101.0
3182,4212.0,Johnson,4005.0,5.0,WY,207.0
3183,48727.0,Laramie,46788.0,4.0,WY,1939.0
3184,8431.0,Lincoln,8032.0,5.0,WY,399.0
3185,42934.0,Natrona,40821.0,5.0,WY,2113.0
3186,1330.0,Niobrara,1290.0,3.0,WY,40.0
3187,15801.0,Park,15119.0,4.0,WY,682.0
3188,4922.0,Platte,4728.0,4.0,WY,194.0
3189,15965.0,Sheridan,15286.0,4.0,WY,679.0
3190,4580.0,Sublette,4340.0,5.0,WY,240.0
3191,22794.0,Sweetwater,21716.0,5.0,WY,1078.0
3192,14725.0,Teton,14152.0,4.0,WY,573.0
3193,9695.0,Uinta,9208.0,5.0,WY,487.0
3194,4277.0,Washakie,4097.0,4.0,WY,180.0
3195,3970.0,Weston,3834.0,3.0,WY,136.0
