Unnamed: 0_x,State,County,Population_x,People 1/2 Mile and More,People 1 Mile and More,People 10 Miles and More,People 20 Miles and More,Unnamed: 0_y,Civilian labour force,Employed poulation,Unemployed population,Rate of Unemployment,Zipcode,Population_y,Unemployment Rate,% of Pop with no education,Latitude,Longitude
1566,MN,Lake,10866,8291.125925,5721.933751,820.1445846,140.93426530000002,1379,2422.0,2315.0,107.0,4.0,,,,,,
1567,MT,Lake,28746,24838.846840000002,20687.98565,3261.516211,9.176932919,1651,12677.0,12044.0,633.0,5.0,,,,,,
1568,OH,Lake,230041,182865.1965,110466.2457,0.0,0.0,2124,123466.0,117878.0,5588.0,5.0,,,,,,
1569,OR,Lake,7895,6443.41709,5050.624561,3199.900138,2708.598328,2267,3436.0,3173.0,263.0,8.0,,,,,,
1570,SD,Lake,11200,8922.913037,5310.357467,1386.889024,0.0,2445,6498.0,6262.0,236.0,4.0,,,,,,
1571,TN,Lake,7832,7094.283244,5799.164073,14.70110096,0.0,2521,1968.0,1800.0,168.0,9.0,,,,,,
1572,AL,Lamar,14564,13387.7543,11266.05217,92.38193741,0.0,39,5615.0,5260.0,355.0,6.0,,,,,,
1573,GA,Lamar,18317,16083.01849,12453.42383,1.058238032,0.0,486,7682.0,7092.0,590.0,8.0,,,,,,
1574,MS,Lamar,55658,50883.73936,38400.18688,1489.30442,0.0,1465,28902.0,27511.0,1391.0,5.0,,,,,,
1575,TX,Lamar,49793,43100.54241,31502.005419999998,8993.094485,4.270788103,2708,22164.0,21107.0,1057.0,5.0,,,,,,
1576,TX,Lamb,13977,7849.8059379999995,3881.440907,206.7047835,0.0,2709,5504.0,5013.0,491.0,9.0,,,,,,
1577,VT,Lamoille,24475,22600.67956,19220.20969,543.1578238,0.0,2862,13769.0,13130.0,639.0,5.0,,,,,,
1578,TX,Lampasas,19677,17498.67569,14497.16249,2354.024574,98.54073299999999,2710,9048.0,8651.0,397.0,4.0,,,,,,
1579,NE,Lancaster,285407,199795.0796,68183.61681,3675.102639,0.0,1739,167490.0,163068.0,4422.0,3.0,,,,,,
1580,PA,Lancaster,519445,409512.3109,260540.9299,0.0,0.0,2321,275981.0,264626.0,11355.0,4.0,,,,,,
1581,SC,Lancaster,76652,67859.58996,53276.738860000005,362.4457854,0.0,2388,36712.0,34404.0,2308.0,6.0,,,,,,
1582,VA,Lancaster,11391,10368.87557,9759.562065,351.8341021,0.0,2920,5130.0,4791.0,339.0,7.0,,,,,,
1583,NV,Lander,5775,3288.049478,2324.851566,874.4123611,590.7403793,1786,3282.0,3064.0,218.0,7.0,,,,,,
1584,KS,Lane,1750,1750.000003,1750.000003,1750.000003,1368.781749,958,878.0,849.0,29.0,3.0,,,,,,
1585,OR,Lane,351715,232289.6004,115119.3905,8714.915458,0.135840916,2268,172546.0,162505.0,10041.0,6.0,,,,,,
1586,WI,Langlade,19977,17072.19968,12263.43005,4871.34825,0.0,3133,9483.0,8906.0,577.0,6.0,,,,,,
1587,GA,Lanier,10078,8922.447132,6686.791082,126.0206468,0.0,487,3782.0,3530.0,252.0,7.0,,,,,,
1588,MI,Lapeer,88319,83304.91317,74344.5661,0.0,0.0,1300,39712.0,36846.0,2866.0,7.0,,,,,,
1589,WY,Laramie,91738,72437.4225,37662.799510000004,5898.4964740000005,529.4048661,3183,48727.0,46788.0,1939.0,4.0,,,,,,
1590,CO,Larimer,299630,240244.5493,127361.3007,4030.751358,1512.183467,289,180520.0,174549.0,5971.0,3.0,,,,,,
1591,KY,Larue,14193,12609.63643,10103.46485,194.9461351,0.0,1075,5858.0,5560.0,298.0,5.0,,,,,,
1592,CO,Las Animas,15507,13606.249890000001,8673.360116,3913.495185,1063.893456,,,,,,,,,,,
1593,CA,Lassen,34895,29487.49561,24401.30413,8222.366920999999,4078.962639,212,10783.0,10004.0,779.0,7.0,,,,,,
1594,ID,Latah,37244,23542.2899,13247.75294,4524.385668,0.0,595,19460.0,18779.0,681.0,4.0,,,,,,
1595,OK,Latimer,11154,9953.544115,8707.708573,2086.281071,0.0,2209,3862.0,3548.0,314.0,8.0,,,,,,
1596,AL,Lauderdale,92709,80006.82403999999,57442.0665,1532.355933,0.0,40,42649.0,39687.0,2962.0,7.0,,,,,,
1597,MS,Lauderdale,80261,68718.8245,51573.78712,2470.197434,0.0,1466,31661.0,29585.0,2076.0,7.0,,,,,,
1598,TN,Lauderdale,27815,24603.71492,19655.60509,55.38091878,0.0,2522,9580.0,8733.0,847.0,9.0,,,,,,
1599,KY,Laurel,58849,54602.05951,44915.19437,214.21211430000002,0.0,1076,23480.0,22022.0,1458.0,6.0,,,,,,
1600,GA,Laurens,48434,41396.90335,32841.795939999996,1133.201056,0.0,488,18642.0,17235.0,1407.0,8.0,,,,,,
1601,SC,Laurens,66537,62538.98385,55612.7623,31.46842897,0.0,2389,30282.0,28304.0,1978.0,7.0,,,,,,
1602,TX,Lavaca,19263,16815.26564,13073.49261,2499.935123,2.568253084,2712,8798.0,8465.0,333.0,4.0,,,,,,
1603,AL,Lawrence,34339,31642.687939999996,28715.35749,1077.906966,0.0,41,13673.0,12616.0,1057.0,8.0,,,,,,
1604,AR,Lawrence,17415,13810.310609999999,10164.13886,4124.396564,0.0,156,7046.0,6623.0,423.0,6.0,,,,,,
1605,IL,Lawrence,16833,12062.34328,11171.60401,74.26454425,0.0,662,6142.0,5706.0,436.0,7.0,,,,,,
1606,IN,Lawrence,46134,39118.84913,30326.966519999998,789.0978098999999,0.0,761,20278.0,18949.0,1329.0,7.0,,,,,,
1607,KY,Lawrence,15860,14694.51865,12033.69695,1489.200965,0.0,1077,5128.0,4653.0,475.0,9.0,,,,,,
1608,MO,Lawrence,38634,33770.28978,24594.5761,886.3069478,0.0,1566,17888.0,17011.0,877.0,5.0,,,,,,
1609,MS,Lawrence,12929,12050.94147,11021.306840000001,2636.692548,0.0,1467,4745.0,4403.0,342.0,7.0,,,,,,
1610,OH,Lawrence,62450,49487.55093,35988.26696,2779.580614,0.0,2125,24897.0,23438.0,1459.0,6.0,,,,,,
1611,PA,Lawrence,91108,81985.76069,65055.2162,0.0,0.0,2322,42110.0,39454.0,2656.0,6.0,,,,,,
1612,SD,Lawrence,24097,19355.51427,11923.34814,344.7966005,0.011205488000000001,2446,12712.0,12296.0,416.0,3.0,,,,,,
1613,TN,Lawrence,41869,37807.311030000004,32627.010960000003,1323.812251,0.0,2523,17691.0,16525.0,1166.0,7.0,,,,,,
1614,OK,Le Flore,50384,41541.42707,35076.81261,4460.471282,304.1381725,,,,,,,,,,,
1615,MN,Le Sueur,27703,19334.41979,12733.35747,0.0,0.0,,,,,,,,,,,
1616,NM,Lea,64727,46655.308769999996,22184.47833,1933.5460030000002,1339.21918,1843,29783.0,27941.0,1842.0,6.0,,,,,,
1617,MS,Leake,23805,21843.66462,19612.3659,2622.794596,0.0,1468,7890.0,7405.0,485.0,6.0,,,,,,
1618,KS,Leavenworth,76227,66753.68652,41694.87341,357.3766246,0.0,959,35272.0,33686.0,1586.0,5.0,,,,,,
1619,PA,Lebanon,133568,100235.4481,67913.64184,0.0,0.0,2323,70063.0,66890.0,3173.0,5.0,,,,,,
1620,AL,Lee,140247,123396.1299,92138.14199,432.76282589999994,0.0,42,70859.0,67140.0,3719.0,5.0,,,,,,
1621,AR,Lee,10424,10348.4746,8415.132273000001,1541.851487,0.0,157,3180.0,2968.0,212.0,7.0,,,,,,
1622,FL,Lee,618754,514129.0175,302368.2023,0.0,0.0,368,319381.0,302883.0,16498.0,5.0,,,,,,
1623,GA,Lee,28298,24604.26152,19116.31721,7.245832844,0.0,489,14130.0,13379.0,751.0,5.0,,,,,,
1624,IA,Lee,35862,23704.87167,16156.364419999998,3605.826896,0.0,863,18283.0,17293.0,990.0,5.0,,,,,,
1625,IL,Lee,36031,27662.2307,21001.34497,760.8053987000001,0.0,663,17839.0,16887.0,952.0,5.0,,,,,,
1626,KY,Lee,7887,7427.155254,6617.407566,1.287777897,0.0,1078,2072.0,1900.0,172.0,8.0,,,,,,
1627,MS,Lee,82910,71754.09223,54526.5812,0.0,0.0,1469,39860.0,37648.0,2212.0,6.0,,,,,,
1628,NC,Lee,57866,52821.07043,40881.68938,0.0,0.0,1979,26090.0,24208.0,1882.0,7.0,,,,,,
1629,SC,Lee,19220,17304.45542,15584.820240000001,839.7485715,0.0,2390,6459.0,5915.0,544.0,8.0,,,,,,
1630,TX,Lee,16612,13833.4792,11036.014959999999,1073.726148,0.0,2713,9294.0,8964.0,330.0,4.0,,,,,,
1631,VA,Lee,25587,22446.30718,20685.37354,0.0,0.0,2921,8572.0,7952.0,620.0,7.0,,,,,,
1632,MI,Leelanau,21708,20665.12591,19462.32443,3363.001296,0.0,1301,10566.0,10009.0,557.0,5.0,,,,,,
1633,MS,Leflore,32317,27495.511280000002,15759.682209999999,1508.708516,0.0,1470,10491.0,9362.0,1129.0,11.0,,,,,,
1634,PA,Lehigh,349497,244018.3352,130996.3686,486.6822085,0.0,2324,185778.0,175869.0,9909.0,5.0,,,,,,
1635,ID,Lemhi,7936,7300.8103439999995,6147.540513,2011.147862,940.7240159,596,3376.0,3137.0,239.0,7.0,,,,,,
1636,MI,Lenawee,99892,88720.95644,70100.99317,10.43254189,0.0,1302,47393.0,45018.0,2375.0,5.0,,,,,,
1637,NC,Lenoir,59495,45533.26089,35159.28093,0.0,0.0,1980,27741.0,25980.0,1761.0,6.0,,,,,,
1638,FL,Leon,275487,228031.3224,129310.1775,1116.413269,0.0,369,147573.0,140142.0,7431.0,5.0,,,,,,
1639,TX,Leon,16801,14482.835930000001,12701.7094,3423.096288,0.0,2714,6927.0,6558.0,369.0,5.0,,,,,,
1640,KY,Leslie,11310,10874.52647,10355.598820000001,423.43080039999995,0.0,1079,2932.0,2612.0,320.0,11.0,,,,,,
1641,KY,Letcher,24519,22488.08154,19964.69601,0.0,0.0,1080,6859.0,6092.0,767.0,11.0,,,,,,
1642,FL,Levy,40801,37700.80571,33829.443119999996,3954.456104,585.6218629,370,16448.0,15496.0,952.0,6.0,,,,,,
1643,MT,Lewis and Clark,63395,51222.434030000004,33837.17264,4128.982059,2608.5463879999998,,,,,,,,,,,
1644,ID,Lewis,3821,2927.861228,2493.282155,1852.740893,58.14928609,597,1590.0,1498.0,92.0,6.0,,,,,,
1645,KY,Lewis,13870,12719.96764,11183.65678,154.06184960000002,0.0,1081,5054.0,4629.0,425.0,8.0,,,,,,
1646,MO,Lewis,10211,9930.587443999999,8326.315934,4239.897235,70.31102911,1567,5214.0,4958.0,256.0,5.0,,,,,,
1647,NY,Lewis,27087,25245.20577,22686.67082,3658.4319880000003,0.0,1888,11834.0,11016.0,818.0,7.0,,,,,,
1648,TN,Lewis,12161,10719.74747,8707.688893999999,64.58262173,0.0,2524,4796.0,4446.0,350.0,7.0,,,,,,
1649,WA,Lewis,75455,63292.751079999995,50074.86961,6610.520985,0.067663458,3024,31232.0,28588.0,2644.0,9.0,,,,,,
1650,WV,Lewis,16372,13342.89119,11379.18166,638.9244467,0.0,3064,6962.0,6387.0,575.0,8.0,,,,,,
1651,SC,Lexington,262391,227501.3589,159127.5216,38.15427293,0.0,2391,145391.0,138363.0,7028.0,5.0,,,,,,
1652,VA,Lexington,7042,2019.218132,16.902360199999997,0.0,0.0,2982,2252.0,2098.0,154.0,7.0,,,,,,
1653,FL,Liberty,8365,7941.7840129999995,7233.951171,2170.924,2.592693707,371,2638.0,2483.0,155.0,6.0,,,,,,
1654,GA,Liberty,63453,57205.52873,41311.66334,385.6928256,0.0,490,24973.0,23396.0,1577.0,6.0,,,,,,
1655,MT,Liberty,2339,2116.2563370000003,1495.555157,1178.9599970000002,715.7319213,1653,984.0,958.0,26.0,3.0,,,,,,
1656,TX,Liberty,75643,68161.17794,59453.90931,7069.04466,0.0,2715,30920.0,28789.0,2131.0,7.0,,,,,,
1657,OH,Licking,166492,135484.8716,93943.90659,160.03868169999998,0.0,2126,86932.0,83077.0,3855.0,4.0,,,,,,
1658,AL,Limestone,82782,76598.07567,66230.94231,551.3784895,0.0,43,39948.0,37757.0,2191.0,6.0,,,,,,
1659,TX,Limestone,23384,19592.50221,13599.49889,3557.1174140000003,0.0,2716,8572.0,8143.0,429.0,5.0,,,,,,
1660,AR,Lincoln,14134,14070.344480000002,13926.48054,4852.667875,0.0,158,4126.0,3873.0,253.0,6.0,,,,,,
1661,CO,Lincoln,5467,4016.9539979999995,2849.0185260000003,1253.472836,674.5456465,291,2169.0,2095.0,74.0,3.0,,,,,,
1662,GA,Lincoln,7996,7450.70974,6539.914903,446.8071073,0.0,491,3365.0,3138.0,227.0,7.0,,,,,,
1663,ID,Lincoln,5208,5207.999997,5207.999997,5074.030993,1244.048392,598,2639.0,2518.0,121.0,5.0,,,,,,
1664,KS,Lincoln,3241,2286.901636,1913.701543,1028.058137,4.37147365,960,1798.0,1736.0,62.0,3.0,,,,,,
1665,KY,Lincoln,24742,22685.33081,20161.64734,718.7242784,0.0,1082,9011.0,8402.0,609.0,7.0,,,,,,
1666,LA,Lincoln,46735,41741.97622,33459.34468,978.0543387,0.0,1165,21098.0,19621.0,1477.0,7.0,,,,,,
1667,ME,Lincoln,34457,32187.357930000002,28693.40354,1483.438243,0.0,1207,16727.0,15983.0,744.0,4.0,,,,,,
1668,MN,Lincoln,5896,5895.999997999999,5895.999997999999,5686.605512,1720.7847649999999,1381,3392.0,3273.0,119.0,4.0,,,,,,
1669,MO,Lincoln,52566,50145.19361,45434.33465,2509.476361,0.0,1568,26966.0,25572.0,1394.0,5.0,,,,,,
1670,MS,Lincoln,34869,31678.36983,26922.4015,4578.976326,0.0,1471,14225.0,13363.0,862.0,6.0,,,,,,
1671,MT,Lincoln,19687,16318.45977,12924.40446,2619.576325,571.1081967,1654,7795.0,7009.0,786.0,10.0,,,,,,
1672,NC,Lincoln,78265,72727.19767000001,62937.09752,0.0,0.0,1981,40614.0,38408.0,2206.0,5.0,,,,,,
1673,NE,Lincoln,36288,28434.26732,15768.580469999999,3260.373376,1034.214658,1740,18535.0,17998.0,537.0,3.0,,,,,,
1674,NM,Lincoln,20497,19158.82311,16684.0245,2901.43598,796.3988694,1844,8655.0,8157.0,498.0,6.0,,,,,,
1675,NV,Lincoln,5345,5345.000008,5345.000008,5345.000008,5345.000008,1787,1971.0,1852.0,119.0,6.0,,,,,,
1676,OK,Lincoln,34273,32041.9356,27628.759319999997,6449.882296,0.0,2211,15877.0,15135.0,742.0,5.0,,,,,,
1677,OR,Lincoln,46034,31997.94365,24427.8959,1154.151715,0.0,2269,20521.0,19157.0,1364.0,7.0,,,,,,
1678,SD,Lincoln,44828,38595.90933,30139.86682,32.80843931,0.0,2447,30397.0,29712.0,685.0,2.0,,,,,,
1679,TN,Lincoln,33361,30607.474860000002,26788.89325,3864.7404539999998,0.0,2525,15117.0,14390.0,727.0,5.0,,,,,,
1680,WA,Lincoln,10570,9569.760948000001,8806.095534,7517.221317,1870.7714879999999,3025,4877.0,4590.0,287.0,6.0,,,,,,
1681,WI,Lincoln,28743,26213.920869999998,19024.59957,2350.434345,0.0,3134,15270.0,14507.0,763.0,5.0,,,,,,
1682,WV,Lincoln,21720,19569.85641,17357.26582,0.0,0.0,3065,7338.0,6622.0,716.0,10.0,,,,,,
1683,WY,Lincoln,18106,15540.471109999999,13030.15756,1914.536508,1134.47413,3184,8431.0,8032.0,399.0,5.0,,,,,,
1684,IA,Linn,211226,169246.6434,94646.18929,1.29437542,0.0,864,120278.0,115690.0,4588.0,4.0,,,,,,
1685,KS,Linn,9656,8184.908337000001,7583.714462999999,3325.913762,0.0,961,4328.0,4051.0,277.0,6.0,,,,,,
1686,MO,Linn,12761,9905.861812000001,7037.658858,2211.7014010000003,0.0,1569,5244.0,4876.0,368.0,7.0,,,,,,
1687,OR,Linn,116672,95581.42231000001,66017.51639,2951.6391989999997,2.6821750769999997,2270,55192.0,51482.0,3710.0,7.0,,,,,,
1688,TX,Lipscomb,3302,3302.000007,3302.000007,3301.985263,1599.897023,2717,1723.0,1656.0,67.0,4.0,,,,,,
1689,CT,Litchfield,189927,152233.0066,108115.81599999999,7.435047194,0.0,321,105607.0,100157.0,5450.0,5.0,,,,,,
1690,AR,Little River,13171,11350.72759,8846.516899,30.74937945,0.0,,,,,,,,,,,
1691,TX,Live Oak,11531,9798.195918000001,7573.262198,1181.235303,2.332811108,,,,,,,,,,,
1692,IL,Livingston,38950,30856.965439999996,21118.719680000002,1143.7416779999999,0.0,664,17243.0,16315.0,928.0,5.0,,,,,,
1693,KY,Livingston,9519,8962.227906999999,8406.581337,134.7221561,0.0,1083,3685.0,3420.0,265.0,7.0,,,,,,
1694,LA,Livingston,128026,116907.8237,94782.27242000001,899.7526471000001,0.0,1166,68399.0,64895.0,3504.0,5.0,,,,,,
1695,MI,Livingston,180967,163522.8026,132154.8389,0.0,0.0,1303,96400.0,91931.0,4469.0,5.0,,,,,,
1696,MO,Livingston,15195,12279.263340000001,7752.803295999999,851.4385823999999,0.0,1570,7307.0,6996.0,311.0,4.0,,,,,,
1697,NY,Livingston,65393,56331.5737,45652.46148,0.0,0.0,1889,31425.0,29776.0,1649.0,5.0,,,,,,
1698,TX,Llano,19301,17232.16354,14761.290830000002,1985.864672,0.48044811600000004,2719,8142.0,7797.0,345.0,4.0,,,,,,
1699,AR,Logan,22353,20821.97469,17769.77867,1617.7000380000002,0.0,160,9162.0,8636.0,526.0,6.0,,,,,,
1700,CO,Logan,22709,16637.2674,11308.643829999999,3597.3248369999997,380.0274447,292,10928.0,10595.0,333.0,3.0,,,,,,
1701,IL,Logan,30305,24957.38065,17182.3299,5103.532014,0.0,665,13008.0,12305.0,703.0,5.0,,,,,,
1702,KS,Logan,2756,1687.0328530000002,745.0328887999999,502.559402,305.7606395,962,1756.0,1713.0,43.0,2.0,,,,,,
1703,KY,Logan,26835,21895.04691,18446.0251,328.4706075,0.0,1084,11682.0,11132.0,550.0,5.0,,,,,,
1704,ND,Logan,1990,1990.000001,1990.000001,1907.0643,911.6036419,2051,948.0,921.0,27.0,3.0,,,,,,
1705,NE,Logan,763,762.9999982999999,762.9999982999999,762.9999982999999,757.289347,1741,492.0,478.0,14.0,3.0,,,,,,
1706,OH,Logan,45858,35659.116,25837.07967,79.10259844,0.0,2127,23096.0,22124.0,972.0,4.0,,,,,,
1707,OK,Logan,41848,38404.71352,35037.83818,3754.2318479999994,0.0,2212,21473.0,20655.0,818.0,4.0,,,,,,
1708,WV,Logan,36743,34382.64189,28821.99572,7.123065092999999,0.0,3066,11469.0,10181.0,1288.0,11.0,,,,,,
1709,GA,Long,14464,14464.00002,14464.00002,611.0384534,0.0,492,7086.0,6670.0,416.0,6.0,,,,,,
1710,AR,Lonoke,68356,61402.568210000005,48915.34125,947.0687909,0.0,161,33000.0,31618.0,1382.0,4.0,,,,,,
1711,OH,Lorain,301356,240321.9424,138135.87900000002,0.0,0.0,2128,149794.0,141416.0,8378.0,6.0,,,,,,
1712,NM,Los Alamos,17950,15582.02966,9959.868742,0.0,0.0,,,,,,,,,,,
1713,CA,Los Angeles,9818605,3932731.512,742674.8591,3671.256904,437.17641050000003,,,,,,,,,,,
1714,TN,Loudon,48556,45087.17961,39911.46567,0.0,0.0,2526,21899.0,20674.0,1225.0,6.0,,,,,,
1715,VA,Loudoun,312311,221023.1663,97838.4292,12.92429605,0.0,2922,200054.0,192918.0,7136.0,4.0,,,,,,
1716,IA,Louisa,11387,9307.592953,7422.821625,137.01764939999998,0.0,865,6029.0,5799.0,230.0,4.0,,,,,,
1717,VA,Louisa,33153,32018.093380000002,30613.37219,778.8507077,0.0,2923,18790.0,17993.0,797.0,4.0,,,,,,
1718,NE,Loup,632,632.0000016,632.0000016,506.3783431,131.1116134,1742,379.0,365.0,14.0,4.0,,,,,,
1719,OK,Love,9423,8910.431513,7482.741431999999,2033.079702,0.0,2213,5978.0,5765.0,213.0,4.0,,,,,,
1720,TX,Loving,82,81.99999951,81.99999951,81.99999951,72.92272693,2720,77.0,73.0,4.0,5.0,,,,,,
1721,AL,Lowndes,11299,11266.28989,11241.543529999999,5502.701934000001,0.0,44,3827.0,3385.0,442.0,12.0,,,,,,
1722,GA,Lowndes,109233,95369.38668,58167.049470000005,82.12840953,0.0,493,50366.0,47392.0,2974.0,6.0,,,,,,
1723,MS,Lowndes,59779,48341.499560000004,37385.55674,200.8594261,0.0,1472,25122.0,23358.0,1764.0,7.0,,,,,,
1724,TX,Lubbock,278831,218290.2284,104470.3013,495.87172599999997,0.0,2721,149461.0,144381.0,5080.0,3.0,,,,,,
1725,IA,Lucas,8898,8309.131024,6092.783027,742.1960015999999,0.0,866,4405.0,4248.0,157.0,4.0,,,,,,
1726,OH,Lucas,441815,302918.7984,107312.8514,0.0,0.0,2129,208736.0,197666.0,11070.0,5.0,,,,,,
1727,MI,Luce,6631,3983.0749630000005,3077.0143789999997,773.2397365,77.95161477,1304,2455.0,2284.0,171.0,7.0,,,,,,
1728,GA,Lumpkin,29966,28985.000630000002,26239.184269999998,38.58211837,0.0,494,15321.0,14494.0,827.0,5.0,,,,,,
1729,NM,Luna,25095,21824.149409999998,14825.12275,3298.803276,2013.4648539999998,1846,10993.0,9092.0,1901.0,17.0,,,,,,
1730,VA,Lunenburg,12914,12318.72074,10476.3198,4.557930466,0.0,2924,5284.0,5014.0,270.0,5.0,,,,,,
1731,PA,Luzerne,320918,222488.9205,124920.4294,0.08568789800000001,0.0,2325,158764.0,148514.0,10250.0,7.0,,,,,,
1732,PA,Lycoming,116111,98234.62154,61625.56812999999,3830.6624549999997,0.0,2326,60904.0,57216.0,3688.0,6.0,,,,,,
1733,SD,Lyman,3755,3564.908452,3346.256663,2026.3744,1274.264267,2448,1790.0,1706.0,84.0,5.0,,,,,,
1734,VA,Lynchburg,75568,57756.072479999995,22477.868919999997,0.0,0.0,2983,35627.0,33633.0,1994.0,6.0,,,,,,
1735,TX,Lynn,5915,4230.3025450000005,3257.1282760000004,2004.3332289999998,0.0,2722,2760.0,2649.0,111.0,4.0,,,,,,
1736,IA,Lyon,11581,10177.73871,8985.98832,1865.014214,0.0,867,7068.0,6925.0,143.0,2.0,,,,,,
1737,KS,Lyon,33690,20360.089330000003,9690.453413,2789.991785,0.0,963,16637.0,15924.0,713.0,4.0,,,,,,
1738,KY,Lyon,8314,8113.732767,7555.856554999999,138.4104251,0.0,1085,2955.0,2790.0,165.0,6.0,,,,,,
1739,MN,Lyon,25857,20730.37031,12626.892109999999,5585.2820679999995,2.9645644819999997,1382,15286.0,14796.0,490.0,3.0,,,,,,
1740,NV,Lyon,51980,51090.14736,46109.27046,5923.522421,204.1225711,1788,21895.0,19857.0,2038.0,9.0,,,,,,
1741,MI,Mackinac,11113,10038.92607,8347.329781,2692.199271,45.68043468,1305,5113.0,4616.0,497.0,10.0,,,,,,
1742,MI,Macomb,840978,598478.4993,231182.5339,0.0,0.0,1306,421322.0,397009.0,24313.0,6.0,,,,,,
1743,AL,Macon,21452,20173.82332,16708.0525,2228.230537,0.0,45,7967.0,7326.0,641.0,8.0,,,,,,
1744,GA,Macon,14740,13378.86714,11042.131309999999,87.36436195,0.0,497,4617.0,4193.0,424.0,9.0,,,,,,
1745,IL,Macon,110768,93991.52698,56604.80599,638.4983379,0.0,669,50527.0,46989.0,3538.0,7.0,,,,,,
1746,MO,Macon,15566,13194.5582,10583.7846,1095.594246,0.0,1572,7473.0,7075.0,398.0,5.0,,,,,,
1747,NC,Macon,33922,31328.599939999996,27240.61363,799.4446665,0.0,1983,15119.0,14187.0,932.0,6.0,,,,,,
1748,TN,Macon,22248,18611.45796,16111.76634,0.0,0.0,2529,9945.0,9418.0,527.0,5.0,,,,,,
1749,IL,Macoupin,47765,36243.770039999996,25104.04241,1034.470041,0.0,670,23044.0,21587.0,1457.0,6.0,,,,,,
1750,CA,Madera,150865,115885.48,82037.60643,640.2751169,0.0,214,60021.0,53719.0,6302.0,11.0,,,,,,
1751,AL,Madison,334811,291077.6752,197625.5489,376.88540539999997,0.0,46,170889.0,161516.0,9373.0,6.0,,,,,,
1752,AR,Madison,15717,14513.344480000002,13438.62877,4103.6769,128.8873093,162,7082.0,6810.0,272.0,4.0,,,,,,
1753,FL,Madison,19224,17767.13002,15142.938919999999,3965.265094,0.0,372,7476.0,7016.0,460.0,6.0,,,,,,
1754,GA,Madison,28120,27624.96734,25632.6685,598.1879832999999,0.0,498,12626.0,11926.0,700.0,6.0,,,,,,
1755,IA,Madison,15679,11889.83502,9233.091256,2690.845266,0.0,868,8241.0,7916.0,325.0,4.0,,,,,,
1756,ID,Madison,37536,30691.017389999997,18580.3568,91.62132098,0.0,599,19755.0,19217.0,538.0,3.0,,,,,,
1757,IL,Madison,269282,215344.8571,136554.6682,7.72610154,0.0,671,132970.0,124983.0,7987.0,6.0,,,,,,
1758,IN,Madison,131636,103681.6611,66398.85457000001,0.0,0.0,762,58222.0,54917.0,3305.0,6.0,,,,,,
1759,KY,Madison,82916,69710.88151,44898.94236,12.27086163,0.0,1089,44515.0,42571.0,1944.0,4.0,,,,,,
1760,LA,Madison,12093,8856.345686,4442.046278,424.49102189999996,0.0,1167,3910.0,3546.0,364.0,9.0,,,,,,
1761,MO,Madison,12226,10992.12507,8026.210201000001,1476.0650289999999,0.0,1573,5521.0,5196.0,325.0,6.0,,,,,,
1762,MS,Madison,95203,83504.63183,55923.24367,3113.997198,0.0,1473,51644.0,49283.0,2361.0,5.0,,,,,,
1763,MT,Madison,7691,7253.651043000001,6948.541681000001,2837.960161,263.7471062,1656,4280.0,4125.0,155.0,4.0,,,,,,
1764,NC,Madison,20764,19318.25481,17788.99272,2069.8504359999997,0.0,1984,9470.0,8930.0,540.0,6.0,,,,,,
1765,NE,Madison,34876,24275.79757,16165.776930000002,2698.324659,0.0,1744,19206.0,18680.0,526.0,3.0,,,,,,
1766,NY,Madison,73442,65506.50591,50055.69175,14.75371906,0.0,1890,33077.0,31201.0,1876.0,6.0,,,,,,
1767,OH,Madison,43435,36163.15695,30072.340739999996,0.0,0.0,2130,20496.0,19670.0,826.0,4.0,,,,,,
1768,TN,Madison,98294,82952.91021,53202.45921,1915.7252899999999,0.0,2530,46453.0,43722.0,2731.0,6.0,,,,,,
1769,TX,Madison,13664,11477.57228,9312.636865,3605.362736,0.0,2726,5112.0,4893.0,219.0,4.0,,,,,,
1770,VA,Madison,13308,12824.5217,12307.07507,246.8463852,0.0,2925,7224.0,6978.0,246.0,3.0,,,,,,
1771,KY,Magoffin,13333,12563.17745,11315.29019,106.71513470000001,0.0,1090,3509.0,2985.0,524.0,15.0,,,,,,
1772,IA,Mahaska,22381,18082.6542,12588.601120000001,2879.338071,0.0,869,11844.0,11372.0,472.0,4.0,,,,,,
1773,MN,Mahnomen,5413,4318.049436,3955.449403,1904.716095,24.13523004,1384,2405.0,2267.0,138.0,6.0,,,,,,
1774,OH,Mahoning,238823,187107.9821,105944.1305,0.0,0.0,2131,106925.0,100417.0,6508.0,6.0,,,,,,
1775,OK,Major,7527,6543.325081,5300.040792,3326.9711,387.9385575,2217,4298.0,4157.0,141.0,3.0,,,,,,
1776,OR,Malheur,31313,22382.35137,13180.593190000001,1811.7935,1153.664699,2271,11956.0,11195.0,761.0,6.0,,,,,,
1777,VA,Manassas Park,14273,12721.159679999999,5351.611356,0.0,0.0,,,,,,,,,,,
1778,VA,Manassas,37821,18072.719230000002,2314.029888,0.0,0.0,2984,21593.0,20696.0,897.0,4.0,,,,,,
1778,VA,Manassas,37821,18072.719230000002,2314.029888,0.0,0.0,2985,8333.0,7984.0,349.0,4.0,,,,,,
1779,FL,Manatee,322833,234907.3195,125048.4342,5226.149654999999,0.0,373,164899.0,156532.0,8367.0,5.0,,,,,,
